sentence,entities,character
"“And?”,
The lad tensed.“I … it may be it happened as she says, ser.That
it was Stannis.I cannot be certain.”,
“Varys tells me that the castellan of Storm’s End perished
strangely as well,”, said Jaime.
","['Stannis', 'Storm’s End', 'Jaime']","['stannis', 'jaime']"
"“Ser Cortnay Penrose,”, said Brienne sadly.“A good man.”,
“A stubborn man.One day he stood square in the way of the King
of Dragonstone.The next he leapt from a tower.”, Jaime stood.","['Brienne', 'Dragonstone', 'Jaime']","['brienne', 'jaime']"
"“Ser
Loras, we will talk more of this later.You may leave Brienne with
me.”,
The wench looked as ugly and awkward as ever, he decided when
Tyrell left them.","['Brienne', 'Tyrell']",['brienne']
"Someone had dressed her in woman’s clothes
again, but this dress �t much better than that hideous pink rag the
goat had made her wear.“Blue is a good color on you, my lady,”,
Jaime observed.",['Jaime'],['jaime']
"“It goes well with your eyes.”, She does have
astonishing eyes.
Brienne glanced down at herself, �ustered.“Septa Donyse padded
out the bodice, to give it that shape.","['Brienne', 'Donyse']","['brienne', 'donyse']"
"The stump’s the same.Close the
door and come here.”,
She did as he bid her.“Jaime, did you mean what you told
Ser Loras?About … about King Renly, and the shadow?”,
Jaime shrugged.","['King Renly', 'Jaime']","['renly', 'jaime']"
"“I would have killed Renly myself if we’d met in
battle, what do I care who cut his throat?”,
“You said I had honor …”,
“I’m the bloody Kingslayer, remember?","['Renly', 'Kingslayer']",['renly']
"When I say you have
honor, that’s like a whore vouchsa�ng your maidenhood.”, He
leaned back and looked up at her.“Steelshanks is on his way back
north, to deliver Arya Stark to Roose Bolton.”,
","['Arya Stark', 'Roose Bolton']","['arya', 'roose']"
"“You gave her to him?”, she cried, dismayed.“You swore an oath
to Lady Catelyn …”,
“With a sword at my throat, but never mind.Lady Catelyn’s dead.
I could not give her back her daughters even if I had them.","['Lady Catelyn', 'Lady Catelyn’s']","['catelyn', 'catelyn']"
"And the
girl my father sent with Steelshanks was not Arya Stark.”,
“Not Arya Stark?”,
“You heard me.My lord father found some skinny northern girl
more or less the same age with more or less the same coloring.","['Steelshanks', 'Arya Stark']","['steelshanks', 'arya']"
"“I wanted to tell you that before you went galloping
o� to rescue her and got yourself killed for no good purpose.You’re
not half bad with a sword, but you’re not good enough to take on
two hundred men by yourself.”,
Brienne shook her head.",['Brienne'],['brienne']
"My brother may know
where she is, but if so he isn’t saying.Cersei is convinced that Sansa
helped him murder Jo�rey.”,
The wench’s mouth got stubborn.“I will not believe that gentle
girl a poisoner.","['Sansa', 'Jo�rey']",['sansa']
"Lady Catelyn said that she had a loving heart.It was
your brother.There was a trial, Ser Loras said.”,
“Two trials, actually.Words and swords both failed him.","['Lady Catelyn', 'Ser Loras']","['catelyn', 'loras']"
"A bloody
mess.Did you watch from your window?”,
“My cell faces the sea.I heard the shouting, though.”,
“Prince Oberyn of Dorne is dead, Ser Gregor Clegane lies dying,
and Tyrion stands condemned before the eyes of gods and men.
",['Ser Gregor Clegane'],['gregor']
"They’re keeping him in a black cell till they kill him.”,
Brienne looked at him.“You do not believe he did it.”,
Jaime gave her a hard smile.“See, wench?","['Brienne', 'Jaime']","['brienne', 'jaime']"
"We know each other
too well.Tyrion’s wanted to be me since he took his �rst step, but
he’d never follow me in kingslaying.Sansa Stark killed Jo�rey.My
brother’s kept silent to protect her.","['kingslaying', 'Sansa Stark', 'Jo�rey']",['sansa']
"He gets these �ts of gallantry
from time to time.The last one cost him a nose.This time it will
mean his head.”,
“No,”, Brienne said.“It was not my lady’s daughter.",['Brienne'],['brienne']
"It could not
have been her.”,
“There’s the stubborn stupid wench that I remember.”,
She reddened.“My name is …”,
“Brienne of Tarth.”, Jaime sighed.“I have a gift for you.”, He
reached down under the Lord Commander’s chair and brought it
out, wrapped in folds of crimson velvet.
",['Jaime'],['jaime']
"Brienne approached as if the bundle was like to bite her, reached
out a huge freckled hand, and �ipped back a fold of cloth.Rubies
glimmered in the light.",['Brienne'],['brienne']
"One more thing.The blade comes
with a price.”,
Her face darkened.“I told you, I will never serve …”,
“… such foul creatures as us.Yes, I recall.Hear me out, Brienne.
",['Brienne'],['brienne']
"Both of us swore oaths concerning Sansa Stark.Cersei means to see
that the girl is found and killed, wherever she has gone to
ground …”,
Brienne’s homely face twisted in fury.","['Sansa Stark', 'Brienne']","['sansa', 'brienne']"
"How else are the
two of us going to make good our stupid vows to your precious
dead Lady Catelyn?”,
The wench blinked.“I … I thought …”,
“I know what you thought.”, Suddenly Jaime was sick of the sight
of her.","['Lady Catelyn', 'Suddenly Jaime']",['catelyn']
"She bleats like a bloody sheep.“When Ned Stark died, his
greatsword was given to the King’s Justice,”, he told her.“But my
father felt that such a �ne blade was wasted on a mere headsman.
","['Ned Stark', 'the King’s Justice']",['ned']
"So you’ll be defending Ned Stark’s daughter with Ned
Stark’s own steel, if that makes any di�erence to you.”,
“Ser, I … I owe you an apolo …”,
He cut her o�.","['Ned Stark’s', 'Ned\nStark’s']",['ned']
"There’s a bay mare in the stables, as homely as you are
but somewhat better trained.Chase after Steelshanks, search for
Sansa, or ride home to your isle of sapphires, it’s naught to me.","['Chase', 'Steelshanks', 'Sansa']","['steelshanks', 'sansa']"
"“Jo�rey was your …”,
“My king.Leave it at that.”,
“You say Sansa killed him.Why protect her?”,
Because Jo� was no more to me than a squirt of seed in Cersei’s cunt.
","['Jo�rey', 'Sansa', 'Cersei’s']","['sansa', 'cersei']"
"And because he deserved to die.“I have made kings and unmade
them.Sansa Stark is my last chance for honor.”, Jaime smiled thinly.
“Besides, kingslayers should band together.","['Sansa Stark', 'Jaime']","['sansa', 'jaime']"
"Quill and ink he found in a drawer.Beneath
the last line Ser Barristan had entered, he wrote in an awkward
Held captive at Riverrun and
ransomed for a promise unful�lled.","['Ser Barristan', 'Riverrun']",['barristan']
"Captured again by the Brave
Companions, and maimed at the word of Vargo Hoat their captain,
losing his sword hand to the blade of Zollo the Fat.Returned safely to
King’s Landing by Brienne, the Maid of Tarth.
","['the Brave\nCompanions', 'Vargo Hoat', 'Zollo', 'King’s Landing', 'Brienne']","['vargo', 'zollo', 'brienne']"
"Ser Gerold Hightower
had begun his history, and Ser Barristan Selmy had continued it, but
the rest Jaime Lannister would need to write for himself.He could
write whatever he chose, henceforth.
","['Ser Gerold Hightower', 'Ser Barristan Selmy', 'Jaime Lannister']","['gerold', 'barristan', 'jaime']"
"Whatever he chose … 
JON
The wind was blowing wild from the east, so strong the heavy
cage would rock whenever a gust got it in its teeth.It skirled along
the Wall, shivering o� the ice, making Jon’s cloak �ap against the
bars.",['Jon'],['jon']
"The sky was slate grey, the sun no more than a faint patch of
brightness behind the clouds.A grim day.Jon Snow wrapped gloved hands around the bars and
held tight as the wind hammered at the cage once more.",['Jon Snow'],['jon']
"Bastard children were born from lust and lies, men said; their
nature was wanton and treacherous.Once Jon had meant to prove
them wrong, to show his lord father that he could be as good and
true a son as Robb.",['Jon'],['jon']
"I made a botch of that.Robb had become a hero
king; if Jon was remembered at all, it would be as a turncloak, an
oathbreaker, and a murderer.He was glad that Lord Eddard was not
alive to see his shame.
",['Jon'],['jon']
"I should have stayed in that cave with Ygritte.If there was a life
beyond this one, he hoped to tell her that.She will claw my face the
way the eagle did, and curse me for a coward, but I’ll tell her all the
same.",['Ygritte'],['ygritte']
"He �exed his sword hand, as Maester Aemon had taught him.
The habit had become part of him, and he would need his �ngers to
be limber to have even half a chance of murdering Mance Rayder.
","['Maester Aemon', 'Mance Rayder']",['mance']
"The stewards had long ago
discovered that food and meat kept longer in the icy storerooms
carved from the base of the Wall … but prisoners did not.“You will
die in here, Lord Snow,”, Ser Alliser had said just before he closed
the heavy wooden door, and Jon had believed it.","['Snow', 'Ser Alliser', 'Jon']","['alliser', 'jon']"
"But this morning
they had come and pulled him out again, and marched him cramped
and shivering back to the King’s Tower, to stand before jowly Janos
Slynt once more
“That old maester says I cannot hang you,”, Slynt declared.","['the King’s Tower', 'Janos', 'Slynt']",['janos']
"“He
has written Cotter Pyke, and even had the bloody gall to show me
the letter.He says you are no turncloak.”,
“Aemon’s lived too long, my lord,”, Ser Alliser assured him.","['Cotter Pyke', 'Aemon’s', 'Ser Alliser']","['cotter', 'aemon', 'alliser']"
"“A blind man with a chain about his neck, who
does he think he is?”,
Aemon Targaryen, Jon thought, a king’s son and a king’s brother and
a king who might have been.","['Aemon Targaryen', 'Jon']","['aemon', 'jon']"
"“His
wits have gone dark as his eyes.”,
“Aye,”, Slynt said.But he said nothing.
“Still,”, Slynt said, “I will not have it said that Janos Slynt hanged
a man unjustly.","['Slynt', 'Slynt', 'Janos Slynt']",['janos']
"“Mance Rayder wants to
parley with us.He knows he has no chance now that Janos Slynt has
come, so he wants to talk, this King-beyond-the-Wall.But the man is
craven, and will not come to us.",['Janos Slynt'],['janos']
"No doubt he knows I’d hang him.
Hang him by his feet from the top of the Wall, on a rope two
hundred feet long!But he will not come.He asks that we send an
envoy to him.”,
“We’re sending you, Lord Snow.”, Ser Alliser smiled.
",['Ser Alliser'],['alliser']
"“Me.”, Jon’s voice was �at.“Why me?”,
“You rode with these wildlings,”, said Thorne.“Mance Rayder
knows you.He will be more inclined to trust you.”,
That was so wrong Jon might have laughed.","['Jon', 'Thorne', 'Jon']","['jon', 'jon']"
"He wants to
prove himself a loyal man of the Night’s Watch.”,
Thorne was much the more clever of the two, Jon realized; this
had his stink all over it.","['the Night’s Watch', 'Thorne', 'Jon']",['jon']
"Yes.”,
“No need for that, my lord,”, said Ser Alliser.“Lord Snow will do
as we ask.He wants to show us that he is no turncloak.He was trapped.“I’ll go,”, he said in a
clipped, curt voice.
","['Ser Alliser', 'Snow']",['alliser']
"“M’lord,”, Janos Slynt reminded him.“You’ll address me—”,
“I’ll go, my lord.But you are making a mistake, my lord.You are
sending the wrong man, my lord.",['Janos Slynt'],['janos']
"Just the sight of me is going to
anger Mance.My lord would have a better chance of reaching terms
if he sent—”,
“Terms?”, Ser Alliser chuckled.
“Janos Slynt does not make terms with lawless savages, Lord
Snow.","['Mance', 'Ser Alliser']","['mance', 'alliser']"
"No, he does not.”,
“We’re not sending you to talk with Mance Rayder,”, Ser Alliser
said.“We’re sending you to kill him.”,
The wind whistled through the bars, and Jon Snow shivered.","['Mance Rayder', 'Ser Alliser', 'Jon Snow']","['mance', 'alliser', 'jon']"
"His
leg was throbbing, and his head.He was not �t to kill a kitten, yet
here he was.The trap had teeth.With Maester Aemon insisting on
Jon’s innocence, Lord Janos had not dared to leave him in the ice to
die.","['Maester Aemon', 'Janos']",['janos']
"This was better.“Our honor means no more than our lives, so
long as the realm is safe,”, Qhorin Halfhand had said in the
Frostfangs.He must remember that.","['Qhorin Halfhand', 'Frostfangs']",['qhorin']
"Whether he slew Mance or
only tried and failed, the free folk would kill him.Even desertion
was impossible, if he’d been so inclined; to Mance he was a proven
liar and betrayer.
",['Mance'],['mance']
"When the cage jerked to a halt, Jon swung down onto the ground
and rattled Longclaw’s hilt to loosen the bastard blade in its
scabbard.The gate was a few yards to his left, still blocked by the
","['Jon', 'Longclaw’s']",['jon']
"Jon had no wish to linger here.He started walking toward the
wildling camp, past the body of a dead giant whose head had been
crushed by a stone.A raven was pulling out bits of brain from the
giant’s shattered skull.",['Jon'],['jon']
"But as the distance between them
diminished Jon saw that the horseman was short and broad, with
gold rings glinting on thick arms and a white beard spreading out
across his massive chest.
",['Jon'],['jon']
"He wondered if Mance was
coming out to parley in no-man’s-land.That might make it easier,
though nothing will make it easy.“Har!”, Tormund boomed when they came together.","['Mance', 'Tormund']","['mance', 'tormund']"
"“Jon Snow
the crow.I feared we’d seen the last o’ you.”,
“I never knew you feared anything, Tormund.”,
That made the wildling grin.“Well said, lad.I see your cloak is
black.","['Jon Snow', 'Tormund']","['jon', 'tormund']"
"If you’ve come to change sides again,
best climb back on that Wall o’ yours.”,
“They’ve sent me to treat with the King-beyond-the-Wall.”,
“Treat?”, Tormund laughed.",['Tormund'],['tormund']
"Best come along, then.You want to ride?”,
“I can walk.”,
“You fought us hard here.”, Tormund turned his garron back
toward the wildling camp.“You and your brothers.",['Tormund'],['tormund']
"I give you that.
Two hundred dead, and a dozen giants.Mag himself went in that
gate o’ yours and never did come out.”,
“He died on the sword of a brave man named Donal Noye.”,
“Aye?","['Mag', 'Donal Noye']","['mag', 'donal']"
"Some great lord was he, this Donal Noye?One of your
shiny knights in their steel smallclothes?”,
“A blacksmith.He only had one arm.”,
“A one-armed smith slew Mag the Mighty?","['Mag', 'Mighty']",['mag']
"Har!That must o’
been a �ght to see.Mance will make a song of it, see if he don’t.”,
Tormund took a waterskin o� his saddle and pulled the cork.“This
will warm us some.",['Tormund'],['tormund']
"“To Donal Noye, and Mag the Mighty.”, The skin was full of
mead, but a mead so potent that it made Jon’s eyes water and sent
tendrils of �re snaking through his chest.","['Mag the Mighty', 'Jon']","['mag', 'jon']"
"To Donal Noye, and Mag the Mighty.”, He took
a swing, and handed it down to Jon.
After the ice cell and the
cold ride down in the cage, the warmth was welcome.
","['Mag the Mighty', 'Jon']","['mag', 'jon']"
"He was going to bring the whole Wall down.”,
“He brought down part,”, Jon said.“On his head.”,
“Har!”, said Tormund.“Well, I never had much use for Styr.","['Jon', 'Tormund', 'Styr']","['jon', 'tormund', 'styr']"
"When
a man’s got no beard nor hair nor ears, you can’t get a good grip on
him when you �ght.”, He kept his horse at a slow walk so Jon could
limp beside him.",['Jon'],['jon']
"“What happened to that leg?”,
“An arrow.One of Ygritte’s, I think.”,
“That’s a woman for you.One day she’s kissing you, the next
she’s �lling you with arrows.”,
“She’s dead.”",['Ygritte’s'],['ygritte']
",
“Aye?”, Tormund gave a sad shake of the head.“A waste.If I’d
been ten years younger, I’d have stolen her meself.That hair she
had.Well, the hottest �res burn out quickest.”, He lifted the skin of
mead.",['Tormund'],['tormund']
"“To Ygritte, kissed by �re!”, He drank deep.
“To Ygritte, kissed by �re,”, Jon repeated when Tormund handed
him back the skin.He drank even deeper.
“Was it you killed her?”,
“My brother.”, Jon had never learned which one, and hoped he
never would.
","['Ygritte', 'Ygritte', 'Jon', 'Tormund', 'Jon']","['ygritte', 'ygritte', 'jon', 'tormund', 'jon']"
"“You bloody crows.”, Tormund’s tone was gru�, yet strangely
gentle.“That Longspear stole me daughter.Munda, me little
autumn apple.Took her right out o’ my tent with all four o’ her
brothers about.","['Tormund', 'Longspear', 'Munda']","['tormund', 'munda']"
"Toregg slept through it, the great lout, and
Torwynd  …  well, Torwynd the Tame, that says all that needs
saying, don’t it?The young ones gave the lad a �ght, though.”,
“And Munda?”, asked Jon.
","['Torwynd', 'Tame', 'Munda', 'Jon']","['torwynd', 'munda', 'jon']"
"“She’s my own blood,”, said Tormund proudly.“She broke his lip
for him and bit one ear half o�, and I hear he’s got so many
scratches on his back he can’t wear a cloak.",['Tormund'],['tormund']
"She likes him well
enough, though.And why not?He don’t �ght with no spear, you
know.Never has.So where do you think he got that name?Har!”,
Jon had to laugh.",['Jon'],['jon']
"Even now, even here.Ygritte had been fond of
Longspear Ryk.He hoped he found some joy with Tormund’s
Munda.Someone needed to �nd some joy somewhere.
“You know nothing, Jon Snow,”, Ygritte would have told him.","['Ygritte', 'Longspear Ryk', 'Tormund’s\nMunda', 'Jon Snow', 'Ygritte']","['ygritte', 'jon', 'ygritte']"
"It’s not the when o’ dying
that matters, it’s the how of it, Jon Snow.”, Easy for you to say, he
thought back.You died brave in battle, storming the castle of a foe.","['Jon Snow', 'Easy']","['jon', 'easy']"
"I’m
going to die a turncloak and a killer.Nor would his death be quick,
unless it came on the end of Mance’s sword.
Soon they were among the tents.There was no plan to it, no order, no defenses.
",['Mance’s'],['mance']
"But there were men and women and animals everywhere.
Jon saw spearwives too, their
long hair streaming in the piney wind that sighed between the trees.
",['Jon'],['jon']
"There were no true hills here, but Mance Rayder’s white fur tent
had been raised on a spot of high stony ground right on the edge of
the trees.The King-beyond-the-Wall was waiting outside, his ragged
red-and-black cloak blowing in the wind.",['Mance Rayder’s'],['mance']
"Harma Dogshead was with
him, Jon saw, back from her raids and feints along the Wall, and
Varamyr Sixskins as well, attended by his shadowcat and two lean
grey wolves.
","['Harma Dogshead', 'Jon', 'Varamyr Sixskins']","['harma', 'jon', 'varamyr']"
"“You must be very brave or very stupid, Jon Snow,”, Mance Rayder
said, “to come back to us wearing a black cloak.”,
“What else would a man of the Night’s Watch wear?”,
“Kill him,”, urged Harma.","['Jon Snow', 'Mance Rayder', 'Harma']","['jon', 'mance', 'harma']"
"When they saw who the Watch had sent, Harma turned her head
and spat, and one of Varamyr’s wolves bared its teeth and growled.
“Send his body back up in that cage o’
theirs and tell them to send us someone else.","['Watch', 'Harma', 'Varamyr’s']","['harma', 'varamyr']"
"A turncloak’s worse than a dog.”,
“I warned you he was false.”, Varamyr’s tone was mild, but his
shadow-cat was staring at Jon hungrily through slitted grey eyes.","['Varamyr', 'Jon', 'grey eyes']","['varamyr', 'jon', 'grey']"
"I’ll keep his head for
my standard.“I
never did like the smell o’ him.”,
“Pull in your claws, beastling.”, Tormund Giantsbane swung down
o� his horse.“The lad’s here to hear.",['Tormund Giantsbane'],['tormund']
"You lay a paw on him, might
be I’ll take me that shadowskin cloak I been wanting.”,
“Tormund Crowlover,”, Harma sneered.“You are a great sack o’
wind, old man.”,
The skinchanger was grey-faced, round-shouldered, and bald, a
mouse of a man with a wol�ing’s eyes.",['Harma'],['harma']
"Orell was withering inside his feathers, so I took the eagle
for my own.But the joining works both ways, warg.Orell lives
inside me now, whispering how much he hates you.",['Orell'],['orell']
"And I can soar
above the Wall, and see with eagle eyes.”,
“So we know,”, said Mance.“We know how few you were, when
you stopped the turtle.We know how many came from Eastwatch.
","['Mance', 'Eastwatch']",['mance']
"“Come inside.The rest of you, wait here.”,
“What, even me?”, said Tormund.
“Particularly you.Always.”,
It was warm within.A small �re burned beneath the smoke holes,
and a brazier smouldered near the pile of furs where Dalla lay, pale
","['Tormund', 'Dalla']","['tormund', 'dalla']"
"and sweating.Her sister was holding her hand.Val, Jon
remembered.“I was sorry when Jarl fell,”, he told her.
Val looked at him with pale grey eyes.“He always climbed too
fast.”","['Jon', 'Jarl']","['jon', 'jarl']"
"“Dalla’s time is near,”, Mance explained.“She and Val will stay.
They know what I mean to say.”,
Jon kept his face as still as ice.Foul enough to slay a man in his
own tent under truce.","['Dalla', 'Mance', 'Val', 'Jon']","['dalla', 'mance', 'val', 'jon']"
"“The Horn of Winter, that Joramun once blew
to wake giants from the earth.”,
The horn was huge, eight feet along the curve and so wide at the
mouth that he could have put his arm inside up to the elbow.","['Joramun', 'earth']",['joramun']
"Jon sucked in his breath.
A warhorn, a bloody great warhorn.
“Yes,”, Mance said.If this
came from an aurochs, it was the biggest that ever lived.At �rst he
thought the bands around it were bronze, but when he moved closer
he realized they were gold.","['Jon', 'Mance']","['jon', 'mance']"
"Old gold, more brown than yellow, and
graven with runes.
“Ygritte said you never found the horn.”,
“Did you think only crows could lie?I liked you well enough, for
a bastard … but I never trusted you.","['Ygritte', 'lie?I']",['ygritte']
"A man needs to earn my trust.”,
Jon faced him.“If you’ve had the Horn of Joramun all along, why
haven’t you used it?Why bother building turtles and sending
Thenns to kill us in our beds?","['Jon', 'Thenns']",['jon']
"If this horn is all the songs say, why
not just sound it and be done?”,
It was Dalla who answered him, Dalla great with child, lying on
her pile of furs beside the brazier.","['Dalla', 'Dalla']","['dalla', 'dalla']"
"“We free folk know things you
kneelers have forgotten.Sometimes the short road is not the safest,
Jon Snow.The Horned Lord once said that sorcery is a sword
without a hilt.",['Jon Snow'],['jon']
"There is no safe way to grasp it.”,
Mance ran a hand along the curve of the great horn.“No man
goes hunting with only one arrow in his quiver,”, he said.",['Mance'],['mance']
"“I had
hoped that Styr and Jarl would take your brothers unawares, and
open the gate for us.I drew your garrison away with feints and
raids and secondary attacks.","['Styr', 'Jarl']","['styr', 'jarl']"
"Bowen Marsh swallowed that lure as I
knew he would, but your band of cripples and orphans proved to be
more stubborn than anticipated.Don’t think you’ve stopped us,
though.",['Bowen Marsh'],['bowen']
"I could send men and mammoths to dig out the gates at
the castles you’ve abandoned, all of them at once.”,
“Why don’t you, then?”, Jon could have drawn Longclaw then, but
he wanted to hear what the wildling had to say.
",['Jon'],['jon']
"“I’d win in the end, yes, but you’d
bleed me, and my people have bled enough.”,
“Your losses haven’t been that heavy.”,
“Not at your hands.”, Mance studied Jon’s face.",['Mance'],['mance']
"I could
storm the Shadow Tower too, I know the approaches as well as any
man alive.“Blood,”, said Mance Rayder.“You saw the Fist
of the First Men.You know what happened there.","['Mance Rayder', 'First']",['mance']
"“Raymun Redbeard, Bael the Bard, Gendel and
Gorne, the Horned Lord, they all came south to conquer, but I’ve
come with my tail between my legs to hide behind your Wall.”, He
touched the horn again.","['Raymun Redbeard', 'Bael the Bard', 'Gorne']","['raymun', 'bael', 'gorne']"
"“If I sound the Horn of Winter, the Wall
will fall.Or so the songs would have me believe.There are those
among my people who want nothing more …”,
“But once the Wall is fallen,”, Dalla said, “what will stop the
Others?”,
Mance gave her a fond smile.","['the Horn of Winter', 'Wall', 'Wall', 'Dalla', 'Mance']","['dalla', 'mance']"
"“It’s a wise woman I’ve found.A
true queen.”, He turned back to Jon.“Go back and tell them to open
their gate and let us pass.If they do, I will give them the horn, and
the Wall will stand until the end of days.”,
Open the gate and let them pass.","['Jon', 'Wall']",['jon']
"Easy to say, but what must
follow?Giants camping in the ruins of Winterfell?“Are you a true king?”,
Jon asked suddenly.
“I’ve never had a crown on my head or sat my arse on a bloody
throne, if that’s what you’re asking,”, Mance replied.","['Winterfell?“Are', 'Jon', 'Mance']","['jon', 'mance']"
"The other three I slew, when they made it plain they’d sooner �ght
than follow.”,
“You can kill your enemies,”, Jon said bluntly, “but can you rule
your friends?",['Jon'],['jon']
"If we let your people pass, are you strong enough to
make them keep the king’s peace and obey the laws?”,
“Whose laws?The laws of Winterfell and King’s Landing?”, Mance
laughed.","['Winterfell', 'King’s Landing', 'Mance']",['mance']
"“When we want laws we’ll make our own.You can keep
your king’s justice too, and your king’s taxes.I’m o�ering you the
horn, not our freedom.We will not kneel to you.”,
“What if we refuse the o�er?”, Jon had no doubt that they would.
",['Jon'],['jon']
"“If you refuse,”, Mance Rayder said, “Tormund Giantsbane will
sound the Horn of Winter three days hence, at dawn.”,
He could carry the message back to Castle Black and tell them of
the horn, but if he left Mance still alive Lord Janos and Ser Alliser
would seize on that as proof that he was a turncloak.","['Tormund Giantsbane', 'the Horn of Winter', 'Castle Black', 'Janos', 'Ser Alliser']","['tormund', 'janos', 'alliser']"
"But Alliser Thorne and Janos Slynt
would dismiss the notion out of hand.
A thousand
thoughts �ickered through Jon’s head.Mance heard it too.Frowning, he went to the door.","['Alliser Thorne', 'Janos Slynt']","['alliser', 'janos']"
"“Outrider’s horn,”, Tormund told Mance.
“Something’s coming.”, Varamyr sat crosslegged on the half-frozen
ground, his wolves circled restlessly around him.","['Tormund', 'Mance', 'Varamyr']","['tormund', 'mance', 'varamyr']"
"A shadow swept
over him, and Jon looked up to see the eagle’s blue-grey wings.
“Coming, from the east.”,
When the dead walk, walls and stakes and swords mean nothing, he
remembered.",['Jon'],['jon']
"You cannot �ght the dead, Jon Snow.No man knows that
half so well as me.
Harma scowled.“East?The wights should be behind us.”,
“East,”, the skinchanger repeated.","['Jon Snow', 'East']",['jon']
"“Something’s coming.”,
“The Others?”, Jon asked.
Mance shook his head.“The Others never come when the sun is
up.”, Chariots were rattling across the killing ground, jammed with
riders waving spears of sharpened bone.","['Jon', 'Chariots']",['jon']
"I’ll want my armor too.”, Mance glanced suspiciously at
the Wall.Atop the icy parapets, the straw soldiers stood collecting
arrows, but there was no sign of any other activity.","['Mance', 'Wall']",['mance']
"“Harma, mount
up your raiders.Tormund, �nd your sons and give me a triple line
of spears.”,
“Aye,”, said Tormund, striding o�.
The mousy little skinchanger closed his eyes and said, “I see
them.","['Harma', 'Tormund']","['harma', 'tormund']"
"They’re coming along the streams and game trails …”,
“Who?”,
“Men.Men on horses.Men in steel and men in black.”,
“Crows.”, Mance made the word a curse.",['Mance'],['mance']
"“Did
my old brothers think they’d catch me with my breeches down if
they attacked while we were talking?”,
“If they planned an attack they never told me about it.”, Jon did
not believe it.",['Jon'],['jon']
"He turned on Jon.Lord Janos lacked the men to attack the wildling
camp.Besides, he was on the wrong side of the Wall, and the gate
was sealed with rubble.","['Jon', 'Janos']","['jon', 'janos']"
"He had a di�erent sort of treachery in mind,
this can’t be his work.
“If you’re lying to me again, you won’t be leaving here alive,”,
Mance warned.His guards brought him his horse and armor.
",['Mance'],['mance']
"Elsewhere around the camp, Jon saw people running at cross
purposes, some men forming up as if to storm the Wall while others
slipped into the woods, women driving dog carts east, mammoths
wandering west.",['Jon'],['jon']
"Half-armored, Mance drew his sword.
“You knew nothing of this, did you?”, he said to Jon, coldly.
Wildlings �ew to meet them,
shouting war cries and waving clubs and bronze swords and axes
made of �int, galloping headlong at their ancient enemies.","['Mance', 'Jon']","['mance', 'jon']"
"“Believe what you will,”, Jon told the King-beyond-the-Wall, “but
I knew nothing of any attack.”,
Harma thundered past before Mance could reply, riding at the
head of thirty raiders.","['Jon', 'Harma', 'Mance']","['jon', 'harma', 'mance']"
"A shout,
a slash, and a �ne brave death, Jon had heard brothers say of the free
folk’s way of �ghting.
Her standard went before her; a dead dog
impaled on a spear, raining blood at every stride.",['Jon'],['jon']
"He took the Lord of Bones
at Long Barrow, he might have thought to do the same with me.If
so, he’s a fool.He doesn’t have the men, he—”,
“Mance!”, the shout came.",['Long Barrow'],['long']
"“Varamyr, stay and see
that no harm comes to Dalla.”, The King-beyond-the-Wall pointed his
sword at Jon.“And keep a few extra eyes on this crow.If he runs,
rip out his throat.”","['Dalla', 'Jon']","['dalla', 'jon']"
",
“Aye, I’ll do that.”, The skinchanger was a head shorter than Jon,
slumped and soft, but that shadowcat could disembowel him with
one paw.“They’re coming from the north too,”, Varamyr told
Mance.","['Jon', 'Varamyr', 'Mance']","['jon', 'varamyr', 'mance']"
"“Arrowhead,”, Mance snapped, “to me, form
wedge.”, Yet when he slammed his heels into the mare and �ew
across the �eld at the rangers, the men who raced to catch him lost
all semblance of formation.
",['Mance'],['mance']
"“You best go.”,
Mance donned his helm with its raven wings.His men were
mounted up as well.Jon took a step toward the tent, thinking of the Horn of Winter,
but the shadowcat blocked him, tail lashing.","['Jon', 'the Horn of Winter']",['jon']
"The beast’s nostrils
�ared, and slaver ran from his curved front teeth.He smells my fear.
He missed Ghost more than ever then.The two wolves were behind
him, growling.
",['Ghost'],['ghost']
"“Banners,”, he heard Varamyr murmur, “I see golden banners,
oh …”, A mammoth lumbered by, trumpeting, a half-dozen bowmen
in the wooden tower on its back.",['Varamyr'],['varamyr']
"“The king … no …”,
Then the skinchanger threw back his head and screamed.
The sound was shocking, ear-piercing, thick with agony.Varamyr
fell, writhing, and the ’cat was screaming too … and high, high in
the eastern sky, against the wall of cloud, Jon saw the eagle
burning.",['Jon'],['jon']
"Higher it �ew, and higher, and higher still.
The scream brought Val out of the tent, white-faced.“What is it,
what’s happened?”, Varamyr’s wolves were �ghting each other, and
","['Val', 'Varamyr’s']","['val', 'varamyr']"
"the shadowcat had raced o� into the trees, but the man was still
twisting on the ground.“What’s wrong with him?”, Val demanded,
horri�ed.“Where’s Mance?”,
“There.”, Jon pointed.","['Val', 'Jon']","['val', 'jon']"
"“Gone to �ght.”, The king led his ragged
wedge into a knot of rangers, his sword �ashing.
“Gone?He can’t be gone, not now.It’s started.”,
“The battle?”, He watched the rangers scatter before Harma’s
bloody dog’s head.",['Harma’s'],['harma']
"The raiders screamed and hacked and chased the
men in black back into the trees.But there were more men coming
from the wood, a column of horse.Knights on heavy horse, Jon saw.
","['Knights', 'Jon']",['jon']
